"date","statename","statepostal","fips","m50","m50_index"
2020-07-13,"Utah","UT",49,4.929,69
2020-07-13,"Virginia","VA",51,5.638,70
2020-07-13,"Vermont","VT",50,4.655,78
2020-07-13,"Washington","WA",53,3.944,64
2020-07-13,"Wisconsin","WI",55,6.423,96
2020-07-13,"West Virginia","WV",54,6.918,89
2020-07-13,"Wyoming","WY",56,4.944,122
2020-07-14,"Alaska","AK",2,3.343,83
2020-07-14,"Alabama","AL",1,10.726,101
2020-07-14,"Arkansas","AR",5,9.078,95
2020-07-14,"Arizona","AZ",4,3.958,50
2020-07-14,"California","CA",6,2.71,39
2020-07-14,"Colorado","CO",8,5.545,78
2020-07-14,"Connecticut","CT",9,6.338,94
2020-07-14,"Washington, D.C.","DC",11,16.668,455
2020-07-14,"Delaware","DE",10,7.636,91
2020-07-14,"Florida","FL",12,7.083,86
2020-07-14,"Georgia","GA",13,9.508,97
2020-07-14,"Hawaii","HI",15,3.586,52
2020-07-14,"Iowa","IA",19,6.513,93
2020-07-14,"Idaho","ID",16,5.368,98
2020-07-14,"Illinois","IL",17,6.518,89
2020-07-14,"Indiana","IN",18,8.135,97
2020-07-14,"Kansas","KS",20,6.219,84
2020-07-14,"Kentucky","KY",21,8.978,104
2020-07-14,"Louisiana","LA",22,8.822,93
2020-07-14,"Massachusetts","MA",25,4.617,76
2020-07-14,"Maryland","MD",24,6.008,75
2020-07-14,"Maine","ME",23,5.55,77
2020-07-14,"Michigan","MI",26,7.338,91
2020-07-14,"Minnesota","MN",27,5.87,79
2020-07-14,"Missouri","MO",29,8.164,87
2020-07-14,"Mississippi","MS",28,11.616,103
2020-07-14,"Montana","MT",30,5.206,125
2020-07-14,"North Carolina","NC",37,9.259,94
2020-07-14,"North Dakota","ND",38,5.177,121
2020-07-14,"Nebraska","NE",31,6.322,94
2020-07-14,"New Hampshire","NH",33,5.955,67
2020-07-14,"New Jersey","NJ",34,5.657,79
2020-07-14,"New Mexico","NM",35,4.037,67
2020-07-14,"Nevada","NV",32,4.05,57
2020-07-14,"New York","NY",36,4.663,90
2020-07-14,"Ohio","OH",39,7.962,100
2020-07-14,"Oklahoma","OK",40,8.359,87
2020-07-14,"Oregon","OR",41,3.83,74
2020-07-14,"Pennsylvania","PA",42,6.48,102
2020-07-14,"Rhode Island","RI",44,5.486,89
2020-07-14,"South Carolina","SC",45,9.626,100
2020-07-14,"South Dakota","SD",46,6.511,127
2020-07-14,"Tennessee","TN",47,10.02,97
2020-07-14,"Texas","TX",48,6.716,74
2020-07-14,"Utah","UT",49,5.2,73
2020-07-14,"Virginia","VA",51,6.74,83
2020-07-14,"Vermont","VT",50,4.662,78
2020-07-14,"Washington","WA",53,4.241,68
2020-07-14,"Wisconsin","WI",55,6.348,95
2020-07-14,"West Virginia","WV",54,7.678,99
2020-07-14,"Wyoming","WY",56,5.106,127
2020-07-15,"Alaska","AK",2,3.804,95
2020-07-15,"Alabama","AL",1,10.175,96
2020-07-15,"Arkansas","AR",5,8.797,92
2020-07-15,"Arizona","AZ",4,3.382,43
2020-07-15,"California","CA",6,2.518,36
2020-07-15,"Colorado","CO",8,5.262,74
2020-07-15,"Connecticut","CT",9,5.557,82
2020-07-15,"Washington, D.C.","DC",11,4.617,126
2020-07-15,"Delaware","DE",10,6.214,74
2020-07-15,"Florida","FL",12,6.147,75
2020-07-15,"Georgia","GA",13,8.717,89
2020-07-15,"Hawaii","HI",15,3.778,55
2020-07-15,"Iowa","IA",19,6.148,88
2020-07-15,"Idaho","ID",16,5.21,95
2020-07-15,"Illinois","IL",17,5.302,73
2020-07-15,"Indiana","IN",18,7.544,90
2020-07-15,"Kansas","KS",20,5.864,79
2020-07-15,"Kentucky","KY",21,8.096,93
2020-07-15,"Louisiana","LA",22,8.275,87
2020-07-15,"Massachusetts","MA",25,4.482,73
2020-07-15,"Maryland","MD",24,5.014,63
2020-07-15,"Maine","ME",23,6.552,91
2020-07-15,"Michigan","MI",26,6.679,83
2020-07-15,"Minnesota","MN",27,6.363,86
2020-07-15,"Missouri","MO",29,7.344,78
2020-07-15,"Mississippi","MS",28,10.793,96
2020-07-15,"Montana","MT",30,5,120
2020-07-15,"North Carolina","NC",37,8.249,84
2020-07-15,"North Dakota","ND",38,5.25,122
2020-07-15,"Nebraska","NE",31,6.124,91
2020-07-15,"New Hampshire","NH",33,6.88,77
2020-07-15,"New Jersey","NJ",34,4.828,67
2020-07-15,"New Mexico","NM",35,3.855,64
2020-07-15,"Nevada","NV",32,3.826,54
2020-07-15,"New York","NY",36,3.749,72
2020-07-15,"Ohio","OH",39,7.145,89
2020-07-15,"Oklahoma","OK",40,8.341,87
2020-07-15,"Oregon","OR",41,3.764,72
2020-07-15,"Pennsylvania","PA",42,5.65,89
2020-07-15,"Rhode Island","RI",44,5.056,82
2020-07-15,"South Carolina","SC",45,8.738,91
2020-07-15,"South Dakota","SD",46,6.518,127
2020-07-15,"Tennessee","TN",47,9.201,89
2020-07-15,"Texas","TX",48,6.34,69
2020-07-15,"Utah","UT",49,5.105,72
2020-07-15,"Virginia","VA",51,6.091,75
2020-07-15,"Vermont","VT",50,5.138,87
2020-07-15,"Washington","WA",53,4.163,67
2020-07-15,"Wisconsin","WI",55,5.73,86
2020-07-15,"West Virginia","WV",54,7.151,92
2020-07-15,"Wyoming","WY",56,5.036,125
2020-07-16,"Alaska","AK",2,3.668,91
2020-07-16,"Alabama","AL",1,10.231,97
2020-07-16,"Arkansas","AR",5,8.792,92
2020-07-16,"Arizona","AZ",4,3.593,45
2020-07-16,"California","CA",6,2.74,40
2020-07-16,"Colorado","CO",8,5.482,77
2020-07-16,"Connecticut","CT",9,5.281,78
2020-07-16,"Washington, D.C.","DC",11,1.288,35
2020-07-16,"Delaware","DE",10,6.214,74
2020-07-16,"Florida","FL",12,6.029,74
2020-07-16,"Georgia","GA",13,8.505,87
2020-07-16,"Hawaii","HI",15,3.872,57
2020-07-16,"Iowa","IA",19,7.051,101
2020-07-16,"Idaho","ID",16,5.434,99
2020-07-16,"Illinois","IL",17,6.018,82
2020-07-16,"Indiana","IN",18,7.496,90
2020-07-16,"Kansas","KS",20,6.277,85
2020-07-16,"Kentucky","KY",21,7.694,89
2020-07-16,"Louisiana","LA",22,7.984,84
2020-07-16,"Massachusetts","MA",25,4.536,74
2020-07-16,"Maryland","MD",24,4.585,57
2020-07-16,"Maine","ME",23,6.951,97
2020-07-16,"Michigan","MI",26,6.515,81
2020-07-16,"Minnesota","MN",27,6.768,91
2020-07-16,"Missouri","MO",29,7.994,85
2020-07-16,"Mississippi","MS",28,10.827,96
2020-07-16,"Montana","MT",30,5.347,128
2020-07-16,"North Carolina","NC",37,7.925,81
2020-07-16,"North Dakota","ND",38,5.403,126
2020-07-16,"Nebraska","NE",31,6.491,97
2020-07-16,"New Hampshire","NH",33,7.27,82
2020-07-16,"New Jersey","NJ",34,4.546,63
2020-07-16,"New Mexico","NM",35,3.909,65
2020-07-16,"Nevada","NV",32,3.848,54
2020-07-16,"New York","NY",36,3.194,61
2020-07-16,"Ohio","OH",39,6.71,84
2020-07-16,"Oklahoma","OK",40,8.509,88
2020-07-16,"Oregon","OR",41,3.894,75
2020-07-16,"Pennsylvania","PA",42,5.114,81
2020-07-16,"Rhode Island","RI",44,5.049,82
2020-07-16,"South Carolina","SC",45,8.462,88
2020-07-16,"South Dakota","SD",46,7.089,138
2020-07-16,"Tennessee","TN",47,9.02,88
2020-07-16,"Texas","TX",48,6.446,71
2020-07-16,"Utah","UT",49,5.406,76
2020-07-16,"Virginia","VA",51,5.929,73
2020-07-16,"Vermont","VT",50,4.897,82
2020-07-16,"Washington","WA",53,4.263,69
2020-07-16,"Wisconsin","WI",55,6.752,101
2020-07-16,"West Virginia","WV",54,6.731,87
2020-07-16,"Wyoming","WY",56,5.233,130
2020-07-17,"Alaska","AK",2,2.093,52
2020-07-17,"Alabama","AL",1,11.163,105
2020-07-17,"Arkansas","AR",5,9.064,94
2020-07-17,"Arizona","AZ",4,3.029,38
2020-07-17,"California","CA",6,1.946,28
2020-07-17,"Colorado","CO",8,5.559,78
2020-07-17,"Connecticut","CT",9,6.657,98
2020-07-17,"Washington, D.C.","DC",11,33.851,925
2020-07-17,"Delaware","DE",10,7.656,91
2020-07-17,"Florida","FL",12,7.794,95
2020-07-17,"Georgia","GA",13,10.419,106
2020-07-17,"Hawaii","HI",15,2.803,41
2020-07-17,"Iowa","IA",19,7.177,103
2020-07-17,"Idaho","ID",16,4.804,88
2020-07-17,"Illinois","IL",17,7.148,98
2020-07-17,"Indiana","IN",18,8.728,104
2020-07-17,"Kansas","KS",20,6.328,86
2020-07-17,"Kentucky","KY",21,9.108,105
2020-07-17,"Louisiana","LA",22,9.069,96
2020-07-17,"Massachusetts","MA",25,5.186,85
2020-07-17,"Maryland","MD",24,6.651,84
2020-07-17,"Maine","ME",23,6.355,89
2020-07-17,"Michigan","MI",26,8.181,102
2020-07-17,"Minnesota","MN",27,6.674,90
2020-07-17,"Missouri","MO",29,8.267,88
2020-07-17,"Mississippi","MS",28,11.899,106
2020-07-17,"Montana","MT",30,4.76,114
2020-07-17,"North Carolina","NC",37,10.017,102
2020-07-17,"North Dakota","ND",38,5.124,119
2020-07-17,"Nebraska","NE",31,6.715,100
2020-07-17,"New Hampshire","NH",33,6.86,77
2020-07-17,"New Jersey","NJ",34,5.571,77
2020-07-17,"New Mexico","NM",35,4.04,67
2020-07-17,"Nevada","NV",32,2.662,37
2020-07-17,"New York","NY",36,4.923,95
2020-07-17,"Ohio","OH",39,8.716,109
2020-07-17,"Oklahoma","OK",40,8.443,88
2020-07-17,"Oregon","OR",41,3.175,61
2020-07-17,"Pennsylvania","PA",42,7.02,111
2020-07-17,"Rhode Island","RI",44,6.068,99
2020-07-17,"South Carolina","SC",45,10.5,109
2020-07-17,"South Dakota","SD",46,7.04,137
2020-07-17,"Tennessee","TN",47,10.239,100
2020-07-17,"Texas","TX",48,7.004,77
2020-07-17,"Utah","UT",49,4.522,63
2020-07-17,"Virginia","VA",51,6.99,87
2020-07-17,"Vermont","VT",50,4.61,78
2020-07-17,"Washington","WA",53,3.486,56
2020-07-17,"Wisconsin","WI",55,7.181,108
2020-07-17,"West Virginia","WV",54,7.274,94
2020-07-17,"Wyoming","WY",56,5.006,124
2020-07-18,"Alaska","AK",2,0.871,21
2020-07-18,"Alabama","AL",1,9.662,91
2020-07-18,"Arkansas","AR",5,7.9,82
2020-07-18,"Arizona","AZ",4,1.903,24
2020-07-18,"California","CA",6,0.469,6
2020-07-18,"Colorado","CO",8,4.94,70
2020-07-18,"Connecticut","CT",9,4.748,70
2020-07-18,"Washington, D.C.","DC",11,4.82,131
2020-07-18,"Delaware","DE",10,5.696,68
2020-07-18,"Florida","FL",12,5.102,62
2020-07-18,"Georgia","GA",13,7.948,81
2020-07-18,"Hawaii","HI",15,2.574,37
2020-07-18,"Iowa","IA",19,5.923,85
2020-07-18,"Idaho","ID",16,4.18,76
2020-07-18,"Illinois","IL",17,5.501,75
2020-07-18,"Indiana","IN",18,6.967,83
2020-07-18,"Kansas","KS",20,5.295,72
2020-07-18,"Kentucky","KY",21,7.316,84
2020-07-18,"Louisiana","LA",22,7.064,75
2020-07-18,"Massachusetts","MA",25,3.88,64
2020-07-18,"Maryland","MD",24,4.3,54
2020-07-18,"Maine","ME",23,5.235,73
2020-07-18,"Michigan","MI",26,5.864,73
2020-07-18,"Minnesota","MN",27,3.857,52
2020-07-18,"Missouri","MO",29,6.858,73
2020-07-18,"Mississippi","MS",28,10.063,89
2020-07-18,"Montana","MT",30,4.596,110
2020-07-18,"North Carolina","NC",37,7.146,73
2020-07-18,"North Dakota","ND",38,4.1,95
2020-07-18,"Nebraska","NE",31,5.638,84
2020-07-18,"New Hampshire","NH",33,5.994,67
2020-07-18,"New Jersey","NJ",34,4.17,58
2020-07-18,"New Mexico","NM",35,3.082,51
2020-07-18,"Nevada","NV",32,0.764,10
2020-07-18,"New York","NY",36,3.107,60
2020-07-18,"Ohio","OH",39,6.326,79
2020-07-18,"Oklahoma","OK",40,7.33,76
2020-07-18,"Oregon","OR",41,2.504,48
2020-07-18,"Pennsylvania","PA",42,4.842,76
2020-07-18,"Rhode Island","RI",44,4.445,72
2020-07-18,"South Carolina","SC",45,8.071,84
2020-07-18,"South Dakota","SD",46,6.098,119
2020-07-18,"Tennessee","TN",47,8.408,82
2020-07-18,"Texas","TX",48,5.648,62
2020-07-18,"Utah","UT",49,3.919,55
2020-07-18,"Virginia","VA",51,5.024,62
2020-07-18,"Vermont","VT",50,3.959,67
2020-07-18,"Washington","WA",53,3.108,50
2020-07-18,"Wisconsin","WI",55,4.518,68
2020-07-18,"West Virginia","WV",54,5.849,75
2020-07-18,"Wyoming","WY",56,5.115,127
2020-07-19,"Alaska","AK",2,1.702,42
2020-07-19,"Alabama","AL",1,6.609,62
2020-07-19,"Arkansas","AR",5,5.841,61
2020-07-19,"Arizona","AZ",4,1.392,17
2020-07-19,"California","CA",6,1.427,20
2020-07-19,"Colorado","CO",8,3.674,52
2020-07-19,"Connecticut","CT",9,3.104,46
2020-07-19,"Washington, D.C.","DC",11,1.555,42
2020-07-19,"Delaware","DE",10,3.504,42
2020-07-19,"Florida","FL",12,3.364,41
2020-07-19,"Georgia","GA",13,5.334,54
2020-07-19,"Hawaii","HI",15,2.689,39
2020-07-19,"Iowa","IA",19,4.649,66
2020-07-19,"Idaho","ID",16,3.372,61
2020-07-19,"Illinois","IL",17,3.117,42
2020-07-19,"Indiana","IN",18,4.311,51
2020-07-19,"Kansas","KS",20,3.475,47
2020-07-19,"Kentucky","KY",21,5.186,60
2020-07-19,"Louisiana","LA",22,4.805,51
2020-07-19,"Massachusetts","MA",25,2.587,42
2020-07-19,"Maryland","MD",24,2.177,27
2020-07-19,"Maine","ME",23,4.679,65
2020-07-19,"Michigan","MI",26,3.254,40
2020-07-19,"Minnesota","MN",27,4.48,60
2020-07-19,"Missouri","MO",29,4.929,52
2020-07-19,"Mississippi","MS",28,6.849,61
2020-07-19,"Montana","MT",30,4.232,101
2020-07-19,"North Carolina","NC",37,4.859,49
2020-07-19,"North Dakota","ND",38,3.656,85
2020-07-19,"Nebraska","NE",31,4.307,64
2020-07-19,"New Hampshire","NH",33,4.844,54
2020-07-19,"New Jersey","NJ",34,2.554,35
2020-07-19,"New Mexico","NM",35,2.224,37
2020-07-19,"Nevada","NV",32,1.409,19
2020-07-19,"New York","NY",36,1.688,32
2020-07-19,"Ohio","OH",39,3.794,47
2020-07-19,"Oklahoma","OK",40,5.394,56
2020-07-19,"Oregon","OR",41,2.477,48
2020-07-19,"Pennsylvania","PA",42,2.977,47
2020-07-19,"Rhode Island","RI",44,3.298,54
2020-07-19,"South Carolina","SC",45,5.243,54
2020-07-19,"South Dakota","SD",46,5.708,111
2020-07-19,"Tennessee","TN",47,6.066,59
2020-07-19,"Texas","TX",48,3.619,39
2020-07-19,"Utah","UT",49,1.993,28
2020-07-19,"Virginia","VA",51,3.076,38
2020-07-19,"Vermont","VT",50,2.585,43
2020-07-19,"Washington","WA",53,2.686,43
2020-07-19,"Wisconsin","WI",55,4.317,65
2020-07-19,"West Virginia","WV",54,4.096,53
2020-07-19,"Wyoming","WY",56,4.357,108
2020-07-20,"Alaska","AK",2,3.147,78
2020-07-20,"Alabama","AL",1,8.893,84
2020-07-20,"Arkansas","AR",5,7.668,80
2020-07-20,"Arizona","AZ",4,2.955,37
2020-07-20,"California","CA",6,2.138,31
2020-07-20,"Colorado","CO",8,4.787,67
2020-07-20,"Connecticut","CT",9,3.948,58
2020-07-20,"Washington, D.C.","DC",11,0.512,14
2020-07-20,"Delaware","DE",10,4.749,57
2020-07-20,"Florida","FL",12,4.99,61
2020-07-20,"Georgia","GA",13,7.302,74
2020-07-20,"Hawaii","HI",15,3.478,51
2020-07-20,"Iowa","IA",19,5.743,82
2020-07-20,"Idaho","ID",16,4.759,87
2020-07-20,"Illinois","IL",17,4.946,68
2020-07-20,"Indiana","IN",18,6.52,78
2020-07-20,"Kansas","KS",20,5.05,68
2020-07-20,"Kentucky","KY",21,6.627,76
2020-07-20,"Louisiana","LA",22,7.241,76
2020-07-20,"Massachusetts","MA",25,3.41,56
2020-07-20,"Maryland","MD",24,3.102,39
2020-07-20,"Maine","ME",23,5.904,82
2020-07-20,"Michigan","MI",26,5.924,74
2020-07-20,"Minnesota","MN",27,5.515,74
2020-07-20,"Missouri","MO",29,6.449,68
2020-07-20,"Mississippi","MS",28,9.744,86
2020-07-20,"Montana","MT",30,4.652,111
2020-07-20,"North Carolina","NC",37,6.679,68
2020-07-20,"North Dakota","ND",38,4.483,104
2020-07-20,"Nebraska","NE",31,5.253,78
2020-07-20,"New Hampshire","NH",33,5.998,67
2020-07-20,"New Jersey","NJ",34,3.328,46
2020-07-20,"New Mexico","NM",35,3.29,55
2020-07-20,"Nevada","NV",32,3.184,45
2020-07-20,"New York","NY",36,2.391,46
2020-07-20,"Ohio","OH",39,5.748,72
2020-07-20,"Oklahoma","OK",40,7.405,77
2020-07-20,"Oregon","OR",41,3.416,66
2020-07-20,"Pennsylvania","PA",42,4.148,65
2020-07-20,"Rhode Island","RI",44,3.87,63
2020-07-20,"South Carolina","SC",45,7.116,74
2020-07-20,"South Dakota","SD",46,6.195,121
2020-07-20,"Tennessee","TN",47,7.965,77
2020-07-20,"Texas","TX",48,5.363,59
2020-07-20,"Utah","UT",49,4.569,64
2020-07-20,"Virginia","VA",51,4.538,56
2020-07-20,"Vermont","VT",50,4.195,71
2020-07-20,"Washington","WA",53,3.607,58
2020-07-20,"Wisconsin","WI",55,5.69,85
2020-07-20,"West Virginia","WV",54,5.818,75
2020-07-20,"Wyoming","WY",56,4.846,120
2020-07-21,"Alaska","AK",2,3.129,78
2020-07-21,"Alabama","AL",1,9.105,86
2020-07-21,"Arkansas","AR",5,8.038,84
2020-07-21,"Arizona","AZ",4,2.902,37
2020-07-21,"California","CA",6,2.093,30
2020-07-21,"Colorado","CO",8,4.7,66
2020-07-21,"Connecticut","CT",9,4.389,65
2020-07-21,"Washington, D.C.","DC",11,0.486,13
2020-07-21,"Delaware","DE",10,4.98,59
2020-07-21,"Florida","FL",12,5.143,63
2020-07-21,"Georgia","GA",13,7.522,77
2020-07-21,"Hawaii","HI",15,3.259,48
2020-07-21,"Iowa","IA",19,5.778,83
2020-07-21,"Idaho","ID",16,4.608,84
2020-07-21,"Illinois","IL",17,4.88,67
2020-07-21,"Indiana","IN",18,6.616,79
2020-07-21,"Kansas","KS",20,5.206,70
2020-07-21,"Kentucky","KY",21,6.913,80
2020-07-21,"Louisiana","LA",22,7.506,79
2020-07-21,"Massachusetts","MA",25,3.671,60
2020-07-21,"Maryland","MD",24,3.516,44
2020-07-21,"Maine","ME",23,6.139,86
2020-07-21,"Michigan","MI",26,6.011,75
2020-07-21,"Minnesota","MN",27,5.332,72
2020-07-21,"Missouri","MO",29,6.57,70
2020-07-21,"Mississippi","MS",28,9.977,89
2020-07-21,"Montana","MT",30,4.548,109
2020-07-21,"North Carolina","NC",37,6.911,70
2020-07-21,"North Dakota","ND",38,4.632,108
2020-07-21,"Nebraska","NE",31,5.561,83
2020-07-21,"New Hampshire","NH",33,6.257,70
2020-07-21,"New Jersey","NJ",34,3.73,52
2020-07-21,"New Mexico","NM",35,3.264,54
2020-07-21,"Nevada","NV",32,3.167,44
2020-07-21,"New York","NY",36,2.68,51
2020-07-21,"Ohio","OH",39,6.026,75
2020-07-21,"Oklahoma","OK",40,7.687,80
2020-07-21,"Oregon","OR",41,3.223,62
2020-07-21,"Pennsylvania","PA",42,4.26,67
2020-07-21,"Rhode Island","RI",44,4.224,69
2020-07-21,"South Carolina","SC",45,7.428,77
2020-07-21,"South Dakota","SD",46,6.343,124
2020-07-21,"Tennessee","TN",47,8.134,79
2020-07-21,"Texas","TX",48,5.545,61
2020-07-21,"Utah","UT",49,4.585,64
2020-07-21,"Virginia","VA",51,4.736,59
2020-07-21,"Vermont","VT",50,4.674,79
2020-07-21,"Washington","WA",53,3.556,57
2020-07-21,"Wisconsin","WI",55,5.509,82
2020-07-21,"West Virginia","WV",54,6.041,78
2020-07-21,"Wyoming","WY",56,4.632,115
2020-07-22,"Alaska","AK",2,3.168,79
2020-07-22,"Alabama","AL",1,9.371,88
2020-07-22,"Arkansas","AR",5,7.865,82
2020-07-22,"Arizona","AZ",4,3.118,39
2020-07-22,"California","CA",6,2.269,33
2020-07-22,"Colorado","CO",8,4.994,70
2020-07-22,"Connecticut","CT",9,4.182,62
2020-07-22,"Washington, D.C.","DC",11,0.417,11
2020-07-22,"Delaware","DE",10,4.94,59
2020-07-22,"Florida","FL",12,5.31,65
2020-07-22,"Georgia","GA",13,7.839,80
2020-07-22,"Hawaii","HI",15,3.202,47
2020-07-22,"Iowa","IA",19,6.347,91
2020-07-22,"Idaho","ID",16,4.632,84
2020-07-22,"Illinois","IL",17,5.319,73
2020-07-22,"Indiana","IN",18,6.741,81
2020-07-22,"Kansas","KS",20,5.742,78
2020-07-22,"Kentucky","KY",21,6.829,79
2020-07-22,"Louisiana","LA",22,7.686,81
2020-07-22,"Massachusetts","MA",25,3.509,57
2020-07-22,"Maryland","MD",24,3.316,41
2020-07-22,"Maine","ME",23,6.011,84
2020-07-22,"Michigan","MI",26,6.193,77
2020-07-22,"Minnesota","MN",27,6.144,83
2020-07-22,"Missouri","MO",29,7.061,75
2020-07-22,"Mississippi","MS",28,9.952,88
2020-07-22,"Montana","MT",30,4.69,112
2020-07-22,"North Carolina","NC",37,7.11,72
2020-07-22,"North Dakota","ND",38,4.858,113
2020-07-22,"Nebraska","NE",31,6.008,89
2020-07-22,"New Hampshire","NH",33,6.234,70
2020-07-22,"New Jersey","NJ",34,3.444,48
2020-07-22,"New Mexico","NM",35,3.672,61
2020-07-22,"Nevada","NV",32,3.173,45
2020-07-22,"New York","NY",36,2.511,48
2020-07-22,"Ohio","OH",39,5.897,74
2020-07-22,"Oklahoma","OK",40,7.796,81
2020-07-22,"Oregon","OR",41,3.226,62
2020-07-22,"Pennsylvania","PA",42,4.211,66
2020-07-22,"Rhode Island","RI",44,3.966,65
2020-07-22,"South Carolina","SC",45,7.658,80
2020-07-22,"South Dakota","SD",46,6.411,125
2020-07-22,"Tennessee","TN",47,8.161,79
2020-07-22,"Texas","TX",48,5.787,63
2020-07-22,"Utah","UT",49,4.707,66
2020-07-22,"Virginia","VA",51,4.821,60
2020-07-22,"Vermont","VT",50,4.551,77
2020-07-22,"Washington","WA",53,3.506,56
2020-07-22,"Wisconsin","WI",55,6.009,90
2020-07-22,"West Virginia","WV",54,5.814,75
2020-07-22,"Wyoming","WY",56,5.064,125
2020-07-23,"Alaska","AK",2,3.341,83
2020-07-23,"Alabama","AL",1,9.516,90
2020-07-23,"Arkansas","AR",5,8.007,83
2020-07-23,"Arizona","AZ",4,2.855,36
2020-07-23,"California","CA",6,2.028,29
2020-07-23,"Colorado","CO",8,4.724,67
2020-07-23,"Connecticut","CT",9,3.999,59
2020-07-23,"Washington, D.C.","DC",11,0.6,16
2020-07-23,"Delaware","DE",10,4.812,57
2020-07-23,"Florida","FL",12,4.918,60
2020-07-23,"Georgia","GA",13,7.718,79
2020-07-23,"Hawaii","HI",15,3.482,51
2020-07-23,"Iowa","IA",19,6.198,89
2020-07-23,"Idaho","ID",16,4.639,85
2020-07-23,"Illinois","IL",17,5.252,72
2020-07-23,"Indiana","IN",18,6.789,81
2020-07-23,"Kansas","KS",20,5.684,77
2020-07-23,"Kentucky","KY",21,6.562,76
2020-07-23,"Louisiana","LA",22,7.559,80
2020-07-23,"Massachusetts","MA",25,3.109,51
2020-07-23,"Maryland","MD",24,3.477,43
2020-07-23,"Maine","ME",23,5.111,71
2020-07-23,"Michigan","MI",26,6.255,78
2020-07-23,"Minnesota","MN",27,5.963,80
2020-07-23,"Missouri","MO",29,6.994,74
2020-07-23,"Mississippi","MS",28,10.084,89
2020-07-23,"Montana","MT",30,4.232,101
2020-07-23,"North Carolina","NC",37,6.754,69
2020-07-23,"North Dakota","ND",38,4.84,113
2020-07-23,"Nebraska","NE",31,5.899,88
2020-07-23,"New Hampshire","NH",33,5.475,61
2020-07-23,"New Jersey","NJ",34,3.383,47
2020-07-23,"New Mexico","NM",35,3.369,56
2020-07-23,"Nevada","NV",32,3.173,45
2020-07-23,"New York","NY",36,2.39,46
2020-07-23,"Ohio","OH",39,5.729,72
2020-07-23,"Oklahoma","OK",40,7.759,80
2020-07-23,"Oregon","OR",41,3.235,62
2020-07-23,"Pennsylvania","PA",42,4.06,64
2020-07-23,"Rhode Island","RI",44,3.647,59
2020-07-23,"South Carolina","SC",45,7.677,80
2020-07-23,"South Dakota","SD",46,6.339,124
2020-07-23,"Tennessee","TN",47,8.09,79
2020-07-23,"Texas","TX",48,5.835,64
2020-07-23,"Utah","UT",49,5.066,71
2020-07-23,"Virginia","VA",51,4.658,58
2020-07-23,"Vermont","VT",50,3.705,62
2020-07-23,"Washington","WA",53,3.429,55
2020-07-23,"Wisconsin","WI",55,5.746,86
2020-07-23,"West Virginia","WV",54,5.525,71
2020-07-23,"Wyoming","WY",56,4.641,115
2020-07-24,"Alaska","AK",2,3.663,91
2020-07-24,"Alabama","AL",1,10.672,101
2020-07-24,"Arkansas","AR",5,9.567,100
2020-07-24,"Arizona","AZ",4,4.06,51
2020-07-24,"California","CA",6,2.873,41
2020-07-24,"Colorado","CO",8,5.762,81
2020-07-24,"Connecticut","CT",9,5.024,74
2020-07-24,"Washington, D.C.","DC",11,1.238,33
2020-07-24,"Delaware","DE",10,5.752,69
2020-07-24,"Florida","FL",12,6.145,75
2020-07-24,"Georgia","GA",13,8.876,90
2020-07-24,"Hawaii","HI",15,3.972,58
2020-07-24,"Iowa","IA",19,7.759,111
2020-07-24,"Idaho","ID",16,5.472,100
2020-07-24,"Illinois","IL",17,6.403,88
2020-07-24,"Indiana","IN",18,8.138,97
2020-07-24,"Kansas","KS",20,6.948,94
2020-07-24,"Kentucky","KY",21,8.225,95
2020-07-24,"Louisiana","LA",22,7.891,83
2020-07-24,"Massachusetts","MA",25,4.337,71
2020-07-24,"Maryland","MD",24,4.404,55
2020-07-24,"Maine","ME",23,6.84,96
2020-07-24,"Michigan","MI",26,7.342,91
2020-07-24,"Minnesota","MN",27,7.299,98
2020-07-24,"Missouri","MO",29,8.503,90
2020-07-24,"Mississippi","MS",28,11.135,99
2020-07-24,"Montana","MT",30,5.39,129
2020-07-24,"North Carolina","NC",37,7.971,81
2020-07-24,"North Dakota","ND",38,5.773,134
2020-07-24,"Nebraska","NE",31,7.276,108
2020-07-24,"New Hampshire","NH",33,7.55,85
2020-07-24,"New Jersey","NJ",34,3.938,55
2020-07-24,"New Mexico","NM",35,4.209,70
2020-07-24,"Nevada","NV",32,3.929,55
2020-07-24,"New York","NY",36,3.027,58
2020-07-24,"Ohio","OH",39,7.251,91
2020-07-24,"Oklahoma","OK",40,9.143,95
2020-07-24,"Oregon","OR",41,3.948,76
2020-07-24,"Pennsylvania","PA",42,5.16,81
2020-07-24,"Rhode Island","RI",44,4.508,73
2020-07-24,"South Carolina","SC",45,8.472,88
2020-07-24,"South Dakota","SD",46,7.83,153
2020-07-24,"Tennessee","TN",47,9.376,91
2020-07-24,"Texas","TX",48,6.871,75
2020-07-24,"Utah","UT",49,5.066,71
2020-07-24,"Virginia","VA",51,5.779,72
2020-07-24,"Vermont","VT",50,5.613,95
2020-07-24,"Washington","WA",53,4.324,70
2020-07-24,"Wisconsin","WI",55,7.177,108
2020-07-24,"West Virginia","WV",54,7.07,91
2020-07-24,"Wyoming","WY",56,5.554,138
2020-07-25,"Alaska","AK",2,2.392,59
2020-07-25,"Alabama","AL",1,8.504,80
